tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,,
5.7021224605322E+017,negative,0.6832,Flight Booking Problems,0.6832,United,,Kalbozey,,0,@united we were not given the option of using our United TravelBank in a recent Flight Booking Problems! Any help in using or recouping these funds? Thanks!,,2015-02-24 05:22:48 -0800,Southern California,Pacific Time (US & Canada),,
5.70211810038522E+017,negative,1,Late Flight,1,United,,Sri_Philips,,0,@united common!! keep your paper work ready and don't delay our flights(#1585)and meetings @ChooseChicago,,2015-02-24 05:21:04 -0800,"Chicago, IL, USA",,,
5.70211313072239E+017,neutral,1,,,United,,BouleChitte,,0,@united how about 3659 YUL-ORD?,,2015-02-24 05:19:05 -0800,,,,
5.70210970330669E+017,negative,0.6392,Late Flight,0.3402,United,,bcarlsrud,,0,"@united yep that's correct, I got an email at 12:30 am that the flight was Cancelled Flightled, doesn't matter now flight into atl is delayed, thx",,2015-02-24 05:17:43 -0800,,Central Time (US & Canada),,
5.70210145239593E+017,negative,0.6535,Late Flight,0.3663,United,,dkesten71,,0,@united 1k and had problem getting out of FLL to IAH  sent DM to you about making my connection  please let me know,,2015-02-24 05:14:27 -0800,,,,
5.70209482090918E+017,neutral,0.352,,0,United,,LukeGzus,,0,@united Done and done,,2015-02-24 05:11:49 -0800,,,,
5.70208036314223E+017,positive,1,,,United,,ShawnaNewman,,0,"@united thanks, just sent :)",,2015-02-24 05:06:04 -0800,searching for coffee,Eastern Time (US & Canada),,
5.70205880504816E+017,negative,0.6421,Cancelled Flight,0.3263,United,,BouleChitte,,0,"@united I'm grounded in Montreal with ua3659. I am missing my connection ua3417 to St. Louis. Can you help,Do you have a private jet for me?",,2015-02-24 04:57:30 -0800,,,,
5.70204900375687E+017,negative,1,Can't Tell,1,United,,Evan_Flay,,0,@united I'm so frustrated and nervous because of this.,"[29.98521945, -90.25215941]",2015-02-24 04:53:36 -0800,Seattle,Pacific Time (US & Canada),,
5.70204730745422E+017,negative,1,Flight Attendant Complaints,1,United,,Evan_Flay,,0,@united are the ones who make it difficult for me.,"[29.98698389, -90.25081767]",2015-02-24 04:52:56 -0800,Seattle,Pacific Time (US & Canada),,
5.70204649363341E+017,negative,0.6771,Bad Flight,0.3542,United,,Evan_Flay,,0,@united I'm not a child. I'm someone who has an issue with flying and prepares ahead of time to reduce the distress caused by planes. You,"[29.98699328, -90.25081691]",2015-02-24 04:52:36 -0800,Seattle,Pacific Time (US & Canada),,
5.70203218686423E+017,negative,1,Cancelled Flight,1,United,,bcarlsrud,,0,@united how does it get Cancelled Flightled 10 hours before take off?,,2015-02-24 04:46:55 -0800,,Central Time (US & Canada),,
5.70201707621147E+017,negative,1,Can't Tell,0.668,United,,Evan_Flay,,0,"@united This ALWAYS happens with you guys, and it makes traveling incredibly stressful and uncomfortable. Is that good business to you?","[29.98878092, -90.25836915]",2015-02-24 04:40:55 -0800,Seattle,Pacific Time (US & Canada),,
5.70201440704029E+017,negative,0.6515,Bad Flight,0.6515,United,,Evan_Flay,,0,@united So what does someone with severe anxiety do when the one person who can help him isn't next to him?,"[29.9880285, -90.25781369]",2015-02-24 04:39:51 -0800,Seattle,Pacific Time (US & Canada),,
5.70200756827001E+017,negative,1,Can't Tell,0.3547,United,,MeganHolstein,,0,@united I'm seeking to go 2 client. B/c u cant get me there I need refund. I filled out form not confident it works if past is an indication,,2015-02-24 04:37:08 -0800,,,,
5.70197589280367E+017,neutral,0.3433,,0,United,,brooklyn_dodger,,0,.Thnx for the response @united bot. It seems this 'improvement' could be easily attained. Is your 1st Class service really only worth $50?,,2015-02-24 04:24:33 -0800,Brooklyn,Eastern Time (US & Canada),,
5.70196530566701E+017,positive,0.6667,,0,United,,T2News,,0,"@united has unrivalled access to #California with flights to the U.S. from 7 UK airports, with nonstop or one-stop connections year-round",,2015-02-24 04:20:21 -0800,Glasgow,London,,
5.70196424043815E+017,neutral,0.6765,,0,United,,ShawnaNewman,,0,"@united booked award tix on ThaiAirways but I'm not seeing a conf# for them, just the United Flight Booking Problems#. Can you get get the Thai# for me?",,2015-02-24 04:19:55 -0800,searching for coffee,Eastern Time (US & Canada),,
5.70189291990729E+017,negative,1,Customer Service Issue,1,United,,BrittanyWolgast,,0,@united Luckily I made my flights this time but was so disappointed with the lack of communication :(,,2015-02-24 03:51:35 -0800,,Central Time (US & Canada),,
5.70188934564737E+017,negative,1,Cancelled Flight,1,United,,bcarlsrud,,0,@united checking to see why flight 3466 (atl-ord) got Cancelled Flighted?,,2015-02-24 03:50:10 -0800,,Central Time (US & Canada),,
5.70188838775103E+017,negative,1,Customer Service Issue,1,United,,Evan_Flay,,0,@united service so far has been horrid. We wanted to end the trip on a high note. Guess that's not an option.,"[29.987463, -90.25860012]",2015-02-24 03:49:47 -0800,Seattle,Pacific Time (US & Canada),,
5.70188684881822E+017,negative,1,Bad Flight,1,United,,Evan_Flay,,0,@united Booked a flight home over 7 months ago and requested seats together for my fiancée and I. We got 2 middle seats. UNACCEPTABLE. The,"[29.98746669, -90.25862007]",2015-02-24 03:49:10 -0800,Seattle,Pacific Time (US & Canada),,
5.70188353984959E+017,negative,1,Can't Tell,1,United,,CATTTastrophe,,0,@united YOU GUYS ARE HORRIBLE.,,2015-02-24 03:47:51 -0800,nyc to la,,,
5.70187940221071E+017,positive,0.6455,,,United,,Gouwerijn,,0,@united thnx for the info,"[35.8057062, -78.7869445]",2015-02-24 03:46:13 -0800,Alphen aan den Rijn,Amsterdam,,
5.70187080426398E+017,negative,1,Customer Service Issue,0.6995,United,,GSG_President,,0,@united Why do I have to pay $ 17 for wifi with an international business ticket?  #pennypincher,,2015-02-24 03:42:48 -0800,,Quito,,
5.7018568756947E+017,negative,1,Lost Luggage,1,United,,jasonpblakey,,0,"@united ok. To top things off, you've lost my luggage. Could you get ANY worse??? #UnitedAirlines","[52.48854137, -1.91022836]",2015-02-24 03:37:16 -0800,,London,,
5.70183702224835E+017,positive,1,,,United,,RichHays,,0,@united kudos for not Cancelled Flightling flights from DFW this morning.   United usually first to panic...,,2015-02-24 03:29:22 -0800,,Eastern Time (US & Canada),,
5.70182980142023E+017,negative,1,Damaged Luggage,1,United,,Spanner2,,0,@united AND my luggage has been broken!! #youcouldntmakethis up #brokenwheel,,2015-02-24 03:26:30 -0800,London baby,,,
5.70181906492297E+017,neutral,1,,,United,,msalvatore15,,0,@united is flight 587 from DFW to ORD currently on-time? I see an advisory that DFW may be affected by weather,,2015-02-24 03:22:14 -0800,,Eastern Time (US & Canada),,
5.7017915859422E+017,negative,1,Can't Tell,1,United,,inspirevery,,0,@united maybe one day you'll be the one quoted on http://t.co/mJkpgVXmPC,,2015-02-24 03:11:19 -0800,,,,
5.70177593250583E+017,negative,1,Late Flight,1,United,,Twist_OP,,0,@United flight delayed-no one remembered to turn the heat on flight 559 leaving ORD-seriously???,,2015-02-24 03:05:06 -0800,Midwest,Central Time (US & Canada),,
5.70176998355702E+017,positive,1,,,United,,jakepoznak,,0,@united another awesome new plane flight 1584 and extremely nice Captain Steve Connolly.,,2015-02-24 03:02:44 -0800,,Eastern Time (US & Canada),,
5.70175761468031E+017,negative,1,Customer Service Issue,0.6667,United,,sothenbethsaid,,0,@united to speak to a real person to get this resolved politely and efficiently. (2/2),,2015-02-24 02:57:49 -0800,Nottingham,London,,
5.70175669096882E+017,negative,0.6296,Customer Service Issue,0.6296,United,,sothenbethsaid,,0,"@united I hadn't filed a refund claim as I was told there was no charge by your DM. This is disputed by my bank, hence why I would like(1/2)",,2015-02-24 02:57:27 -0800,Nottingham,London,,
5.70175513035215E+017,negative,1,Lost Luggage,1,United,,michaelsalinger,,0,@united did  bags make it on the flight out of iad? second day without clothes is pretty inconvenient. We're pretty curious #UnitedAirlines,,2015-02-24 02:56:50 -0800,"mentor, Ohio",Eastern Time (US & Canada),,
5.70175238815658E+017,positive,0.7141,,0,United,,SaipanBrad,,0,@united Every United flight between Saipan and Guam is an adventure! You never know when @CapeAir's old plane will be operational :),,2015-02-24 02:55:44 -0800,"Saipan, MP",Guam,,
5.70175202807587E+017,negative,1,Customer Service Issue,1,United,,sothenbethsaid,,0,@united hence why I've been asking for the customer service phone number so I can speak to a real person to get this sorted out,,2015-02-24 02:55:36 -0800,Nottingham,London,,
5.70173090774294E+017,negative,1,Lost Luggage,1,United,,michaelsalinger,,0,@united did our bags leave Washington yet? That would be convenient seeing as we left there a day ago. #UnitedAirlines #lostluggage,,2015-02-24 02:47:12 -0800,"mentor, Ohio",Eastern Time (US & Canada),,
5.70172921102143E+017,neutral,1,,,United,,JesseLitsch,,0,@united so if I'm flying 1st class just one leg to Chicago but not on my long flight to China am I still able to use the lounge in Chicago,,2015-02-24 02:46:32 -0800,,,,
5.70169567374402E+017,negative,0.7115,Customer Service Issue,0.7115,United,,sothenbethsaid,,0,"@united according to your DMs, I'm not owed a refund. please may I be provided with a contact number before I go to my bank to file claim",,2015-02-24 02:33:12 -0800,Nottingham,London,,
5.70165459783451E+017,negative,0.6635,Lost Luggage,0.6635,United,,LukeGzus,,0,@united about 3 hours ago. I need to work out if my bag can make it to my hotel here in time or if it will need to go elsewhere.,,2015-02-24 02:16:53 -0800,,,,
5.70164810144481E+017,neutral,0.6762,,,United,,8629Fissile,,0,@united Okay thank you,,2015-02-24 02:14:18 -0800,,London,,
5.7016366210055E+017,neutral,0.6904,,0,United,,LukeGzus,,0,@united I've filed the claim but have no way of calling for updates. Is there another way to do this?,,2015-02-24 02:09:44 -0800,,,,
5.70163259560452E+017,negative,1,Customer Service Issue,1,United,,shortfatnhappy,,0,@united pls properly train your agents. Requested to speak to 1k customer service &amp, was transferred to a dead end. Not even open at this hr,,2015-02-24 02:08:08 -0800,Seoul City to LA,Pacific Time (US & Canada),
5.7016039449448E+017,negative,1,Lost Luggage,1,United,,LukeGzus,,0,@united Thanks for remembering to load my bag onto my connecting flight. Oh wait you forgot. Iceland should be fun with no clothes....,,2015-02-24 01:56:45 -0800,,,,
5.70160277934748E+017,positive,1,,,United,,PhilFromChico,,0,@united Thank you for the cheese platter and abundance of entertainment options. Time just flew by.,,2015-02-24 01:56:17 -0800,"New York City, NY",Pacific Time (US & Canada),,
5.70160120698679E+017,negative,1,Customer Service Issue,0.6975,United,,Finrz,,0,"@united customer service is atrocious! You have disrupted my travel plans, you have lost my luggage and it is impossible to TALK TO A HUMAN",,2015-02-24 01:55:40 -0800,"iPhone: 55.946030,-3.189382",Hawaii,,
5.70159741441335E+017,negative,0.6775,Customer Service Issue,0.3513,United,,FreedomFilmNJ,,0,@united terminal at MIA should have food open before 5am esp when there are flights at 6am. Two hours early like recommended. Can't eat.,,2015-02-24 01:54:10 -0800,New York,Eastern Time (US & Canada),,
5.70151698489954E+017,negative,1,Late Flight,1,United,,DJPartyMarty,,0,@united it was UA flight 1001! Now I'm currently stuck in Portland because I missed my ride because of the 3 hour delay. #GetMartyHome,"[45.58711296, -122.58038932]",2015-02-24 01:22:12 -0800,,Pacific Time (US & Canada),,
5.70151672070205E+017,negative,1,Customer Service Issue,1,United,,sothenbethsaid,,1,"@united has not responded to my various requests for contact numbers, does anyone know the UK customer service number for #UnitedAirlines",,2015-02-24 01:22:06 -0800,Nottingham,London,,
5.7014402545134E+017,negative,0.69,Lost Luggage,0.69,United,,michaelsalinger,,0,@united how we looking on getting those bags to Lusaka,,2015-02-24 00:51:43 -0800,"mentor, Ohio",Eastern Time (US & Canada),,
5.70143097809707E+017,negative,1,Lost Luggage,1,United,,8629Fissile,,0,@united Could you update me on the suitcase please? The online and phone tracking told me nothing. I was told I'd have it back yesterday!,,2015-02-24 00:48:01 -0800,,London,,
5.70142263290012E+017,positive,1,,,United,,The5y5Adm1n,,0,@united thank you. Been trying for two days to set this up.,,2015-02-24 00:44:42 -0800,,,,
5.70138826032714E+017,negative,1,Can't Tell,0.6957,United,,urno12,,0,@united just 1 last thing. U guys shouldn't be charging $ for drinks on a transatlantic flight,,2015-02-24 00:31:03 -0800,bonkers in Yonkers,New Delhi,,
5.70136977074491E+017,negative,1,Can't Tell,0.3635,United,,vancouverbrit,,0,@united LHR arrival lounge #fail. Waited 20 mins for shower then left to find hotel. U know how many passengers u carry. Planning???,,2015-02-24 00:23:42 -0800,Vancouver BC,Pacific Time (US & Canada),,
5.7013555715158E+017,neutral,0.6376,,0,United,,The5y5Adm1n,,0,@united Any luck with finalizing my reservation? I DM'd information to you. Please let me know what else you need. Want to confirm ASAP. Thx,,2015-02-24 00:18:04 -0800,,,,
5.7012982896946E+017,negative,1,Cancelled Flight,0.6829,United,,lindaSWC,,0,@united completed form but doubt it's any use. UA doesn't care. 6 day vacation will now be 5. Sure UA won't feel responsibility for that...,,2015-02-23 23:55:18 -0800,,,,
5.70126668922294E+017,positive,1,,,United,,raulcordenillo,,0,@united Definitely a compliment! I really thought my bag was lost after it was sent on to another airport. In the end I am a happy customer,"[59.38247253, 18.00789007]",2015-02-23 23:42:44 -0800,"Stockholm, Sweden ",Stockholm,,
5.70122958695477E+017,positive,1,,,United,,urno12,,0,@united thanx so much. You followed through and emailed me a $1000 ticket voucher. #unitedairlines they do care,,2015-02-23 23:28:00 -0800,bonkers in Yonkers,New Delhi,,
5.70121588487664E+017,positive,1,,,United,,FIETA_DOC,,0,"@united this will definitely be a trip to remember EWR-STI second of the season, first on seat 35A because it pays to be loyal!",,2015-02-23 23:22:33 -0800,"Madison, NJ",,,
5.70121361953202E+017,negative,1,Flight Attendant Complaints,0.3474,United,,CellucorJulio,,0,"@united nope, they told us it was time for them to go home and to sleep at the airport. Even though they assured us we would get a room...",,2015-02-23 23:21:39 -0800,CORGaming@cellucor.com,Central Time (US & Canada),,
5.70121135603487E+017,neutral,0.6429,,0,United,,michaelsalinger,,0,@united keep me updated. Let me know that the bags make the flight to j-burg,,2015-02-23 23:20:45 -0800,"mentor, Ohio",Eastern Time (US & Canada),,
5.70119457286328E+017,negative,1,Lost Luggage,0.3553,United,,tiffy_mac,,0,"@united ..back for the expensive holiday, he worked all year to pay for, that you RUINED! We want compensation &amp; his original case back!",,2015-02-23 23:14:05 -0800,"Brighton, UK
",,,
5.70119247982137E+017,negative,1,Lost Luggage,1,United,,tiffy_mac,,0,@united thanks United I understand that. But he would actually like his own bag back! What have you done with it?! He also wants the money..,,2015-02-23 23:13:15 -0800,"Brighton, UK
",,,
5.70116209263428E+017,negative,1,Customer Service Issue,1,United,,lindaSWC,,1,"@united frankly worse customer service ever. Problems will happen, how you deal defines a company. Never again United.",,2015-02-23 23:01:11 -0800,,,,
